V1	V2	V3	V4	V5	we
SNX27	SNX27	    81609.1	    81609.4	0.000516880	0.8348978
CELF3	CELF3	    11189.1	    11189.4	0.000516880	0.8348978
RIIAD1	RIIAD1	   284485.1	   284485.4	0.000516880	0.8348978
LCE2D	LCE2D	   353141.1	   353141.4	0.000516880	0.8348978
LINC00302	LINC00302	   388699.1	   388699.4	0.000516880	0.8348978
LCE2B	LCE2B	    26239.1	    26239.4	0.000516880	0.8348978
LCE2C	LCE2C	   353140.1	   353140.4	0.000516880	0.8348978
LCE2A	LCE2A	   353139.1	   353139.4	0.000516880	0.8348978
KPRP	KPRP	   448834.1	   448834.4	0.000516880	0.8348978
LCE1F	LCE1F	   353137.1	   353137.4	0.000516880	0.8348978
LCE1C	LCE1C	   353133.1	   353133.4	0.000516880	0.8348978
LCE1D	LCE1D	   353134.1	   353134.4	0.000516880	0.8348978
LCE1E	LCE1E	   353135.1	   353135.4	0.000516880	0.8348978
LCE1B	LCE1B	   353132.1	   353132.4	0.000516880	0.8348978
LCE1A	LCE1A	   353131.1	   353131.4	0.000516880	0.8348978
LCE6A	LCE6A	   448835.1	   448835.4	0.000516880	0.8348978
SMCP	SMCP	     4184.1	     4184.4	0.000516880	0.8348978
IVL	IVL	     3713.1	     3713.4	0.000516880	0.8348978
SPRR4	SPRR4	   163778.1	   163778.4	0.000516880	0.8348978
SPRR1A	SPRR1A	     6698.1	     6698.4	0.000516880	0.8348978
SPRR3	SPRR3	     6707.1	     6707.4	0.000516880	0.8348978
SPRR1B	SPRR1B	     6699.1	     6699.4	0.000516880	0.8348978
SPRR2D	SPRR2D	     6703.1	     6703.4	0.000516880	0.8348978
SPRR2A	SPRR2A	     6700.1	     6700.4	0.000516880	0.8348978
SCARNA20	SCARNA20	   677681.1	   677681.4	0.000516880	0.8348978
MROH9	MROH9	    80133.1	    80133.4	0.000516880	0.8348978
FMO3	FMO3	     2328.1	     2328.4	0.000516880	0.8348978
MIR1295A	MIR1295A	100302178.1	100302178.4	0.000516880	0.8348978
FMO6P	FMO6P	   388714.1	   388714.4	0.000516880	0.8348978
FMO2	FMO2	     2327.1	     2327.4	0.000516880	0.8348978
FMO1	FMO1	     2326.1	     2326.4	0.000516880	0.8348978
FMO4	FMO4	     2329.1	     2329.4	0.000516880	0.8348978
PRRC2C	PRRC2C	    23215.1	    23215.4	0.000516880	0.8348978
MYOC	MYOC	     4653.1	     4653.4	0.000516880	0.8348978
VAMP4	VAMP4	     8674.1	     8674.4	0.000516880	0.8348978
METTL13	METTL13	    51603.1	    51603.4	0.000516880	0.8348978
DNM3	DNM3	    26052.1	    26052.4	0.000516880	0.8348978
DNM3OS	DNM3OS	100628315.1	100628315.4	0.000516880	0.8348978
MIR199A2	MIR199A2	   406977.1	   406977.4	0.000516880	0.8348978
PIGC	PIGC	     5279.1	     5279.4	0.000516880	0.8348978
PRG4	PRG4	    10216.1	    10216.4	0.000516880	0.8348978
TPR	TPR	     7175.1	     7175.4	0.000516880	0.8348978
OCLM	OCLM	    10896.1	    10896.4	0.000516880	0.8348978
PDC	PDC	     5132.1	     5132.4	0.000516880	0.8348978
PTGS2	PTGS2	     5743.1	     5743.4	0.000516880	0.8348978
PLA2G4A	PLA2G4A	     5321.1	     5321.4	0.000516880	0.8348978
UCHL5	UCHL5	    51377.1	    51377.4	0.000516880	0.8348978
TROVE2	TROVE2	     6738.1	     6738.4	0.000516880	0.8348978
GLRX2	GLRX2	    51022.1	    51022.4	0.000516880	0.8348978
CDC73	CDC73	    79577.1	    79577.4	0.000516880	0.8348978
MIR1278	MIR1278	100302163.1	100302163.4	0.000516880	0.8348978
B3GALT2	B3GALT2	     8707.1	     8707.4	0.000516880	0.8348978
NR5A2	NR5A2	     2494.1	     2494.4	0.000516880	0.8348978
LINC00862	LINC00862	   554279.1	   554279.4	0.000516880	0.8348978
ZNF281	ZNF281	    23528.1	    23528.4	0.000516880	0.8348978
KIF14	KIF14	     9928.1	     9928.4	0.000516880	0.8348978
DDX59	DDX59	    83479.1	    83479.4	0.000516880	0.8348978
CAMSAP2	CAMSAP2	    23271.1	    23271.4	0.000516880	0.8348978
GPR25	GPR25	     2848.1	     2848.4	0.000516880	0.8348978
SNORA58	SNORA58	   677836.1	   677836.4	0.000577568	0.8344178
SF3B4	SF3B4	    10262.1	    10262.4	0.000577568	0.8344178
TPM3	TPM3	     7170.1	     7170.4	0.000577568	0.8344178
C1orf189	C1orf189	   388701.1	   388701.4	0.000577568	0.8344178
C1orf43	C1orf43	    25912.1	    25912.4	0.000577568	0.8344178
UBAP2L	UBAP2L	     9898.1	     9898.4	0.000577568	0.8344178
UBE2Q1	UBE2Q1	    55585.1	    55585.4	0.000577568	0.8344178
CHRNB2	CHRNB2	     1141.1	     1141.4	0.000577568	0.8344178
ADAR	ADAR	      103.1	      103.4	0.000577568	0.8344178
KCNN3	KCNN3	     3782.1	     3782.4	0.000577568	0.8344178
SNORA77	SNORA77	   677843.1	   677843.4	0.000785600	0.8324107
ANP32E	ANP32E	    81611.1	    81611.4	0.000785600	0.8324107
CA14	CA14	    23632.1	    23632.4	0.000785600	0.8324107
APH1A	APH1A	    51107.1	    51107.4	0.000785600	0.8324107
C1orf54	C1orf54	    79630.1	    79630.4	0.000785600	0.8324107
MRPS21	MRPS21	    54460.1	    54460.4	0.000785600	0.8324107
PRPF3	PRPF3	     9129.1	     9129.4	0.000785600	0.8324107
RPRD2	RPRD2	    23248.1	    23248.4	0.000785600	0.8324107
ADAMTSL4	ADAMTSL4	    54507.1	    54507.4	0.000785600	0.8324107
MIR4257	MIR4257	100422997.1	100422997.4	0.000785600	0.8324107
MCL1	MCL1	     4170.1	     4170.4	0.000785600	0.8324107
ENSA	ENSA	     2029.1	     2029.4	0.000785600	0.8324107
POGZ	POGZ	    23126.1	    23126.4	0.000785600	0.8324107
PSMB4	PSMB4	     5692.1	     5692.4	0.000785600	0.8324107
SELENBP1	SELENBP1	     8991.1	     8991.4	0.000785600	0.8324107
RNY4P25	RNY4P25	100862665.1	100862665.4	0.000785600	0.8324107
MRPL9	MRPL9	    65005.1	    65005.4	0.000785600	0.8324107
OAZ3	OAZ3	    51686.1	    51686.4	0.000785600	0.8324107
TDRKH	TDRKH	    11022.1	    11022.4	0.000785600	0.8324107
LINGO4	LINGO4	   339398.1	   339398.4	0.000785600	0.8324107
RORC	RORC	     6097.1	     6097.4	0.000785600	0.8324107
C2CD4D	C2CD4D	100191040.1	100191040.4	0.000785600	0.8324107
THEM5	THEM5	   284486.1	   284486.4	0.000785600	0.8324107
THEM4	THEM4	   117145.1	   117145.4	0.000785600	0.8324107
S100A10	S100A10	     6281.1	     6281.4	0.000785600	0.8324107
S100A11	S100A11	     6282.1	     6282.4	0.000785600	0.8324107
TCHHL1	TCHHL1	   126637.1	   126637.4	0.000785600	0.8324107
TCHH	TCHH	     7062.1	     7062.4	0.000785600	0.8324107
RPTN	RPTN	   126638.1	   126638.4	0.000785600	0.8324107
HRNR	HRNR	   388697.1	   388697.4	0.000785600	0.8324107
FLG	FLG	     2312.1	     2312.4	0.000785600	0.8324107
FLG2	FLG2	   388698.1	   388698.4	0.000785600	0.8324107
CRNN	CRNN	    49860.1	    49860.4	0.000785600	0.8324107
LCE5A	LCE5A	   254910.1	   254910.4	0.000785600	0.8324107
CRCT1	CRCT1	    54544.1	    54544.4	0.000785600	0.8324107
LCE3B	LCE3B	   353143.1	   353143.4	0.000785600	0.8324107
LCE3D	LCE3D	    84648.1	    84648.4	0.000785600	0.8324107
LCE3E	LCE3E	   353145.1	   353145.4	0.000785600	0.8324107
LCE3A	LCE3A	   353142.1	   353142.4	0.000785600	0.8324107
KIF21B	KIF21B	    23046.1	    23046.4	0.000785600	0.8324107
CACNA1S	CACNA1S	      779.1	      779.4	0.000785600	0.8324107
ASCL5	ASCL5	   647219.1	   647219.4	0.000785600	0.8324107
TMEM9	TMEM9	   252839.1	   252839.4	0.000785600	0.8324107
IGFN1	IGFN1	    91156.1	    91156.4	0.000785600	0.8324107
PKP1	PKP1	     5317.1	     5317.4	0.000785600	0.8324107
TNNT2	TNNT2	     7139.1	     7139.4	0.000785600	0.8324107
LAD1	LAD1	     3898.1	     3898.4	0.000785600	0.8324107
TNNI1	TNNI1	     7135.1	     7135.4	0.000785600	0.8324107
PHLDA3	PHLDA3	    23612.1	    23612.4	0.000785600	0.8324107
CSRP1	CSRP1	     1465.1	     1465.4	0.000785600	0.8324107
RPS10P7	RPS10P7	   376693.1	   376693.4	0.000785600	0.8324107
NAV1	NAV1	    89796.1	    89796.4	0.000785600	0.8324107
MIR5191	MIR5191	100847050.1	100847050.4	0.000785600	0.8324107
IPO9	IPO9	    55705.1	    55705.4	0.000785600	0.8324107
SHISA4	SHISA4	   149345.1	   149345.4	0.000785600	0.8324107
LMOD1	LMOD1	    25802.1	    25802.4	0.000785600	0.8324107
TIMM17A	TIMM17A	    10440.1	    10440.4	0.000785600	0.8324107
RNPEP	RNPEP	     6051.1	     6051.4	0.000785600	0.8324107
ELF3	ELF3	     1999.1	     1999.4	0.000785600	0.8324107
GPR37L1	GPR37L1	     9283.1	     9283.4	0.000785600	0.8324107
ARL8A	ARL8A	   127829.1	   127829.4	0.000785600	0.8324107
PTPN7	PTPN7	     5778.1	     5778.4	0.000785600	0.8324107
PTPRVP	PTPRVP	   148713.1	   148713.4	0.000785600	0.8324107
LGR6	LGR6	    59352.1	    59352.4	0.000785600	0.8324107
UBE2T	UBE2T	    29089.1	    29089.4	0.000785600	0.8324107
PPP1R12B	PPP1R12B	     4660.1	     4660.4	0.000785600	0.8324107
SYT2	SYT2	   127833.1	   127833.4	0.000785600	0.8324107
KDM5B	KDM5B	    10765.1	    10765.4	0.000785600	0.8324107
RABIF	RABIF	     5877.1	     5877.4	0.000785600	0.8324107
KLHL12	KLHL12	    59349.1	    59349.4	0.000785600	0.8324107
ADIPOR1	ADIPOR1	    51094.1	    51094.4	0.000785600	0.8324107
CYB5R1	CYB5R1	    51706.1	    51706.4	0.000785600	0.8324107
TMEM183A	TMEM183A	    92703.1	    92703.4	0.000785600	0.8324107
PPFIA4	PPFIA4	     8497.1	     8497.4	0.000785600	0.8324107
MYOG	MYOG	     4656.1	     4656.4	0.000785600	0.8324107
ADORA1	ADORA1	      134.1	      134.4	0.000785600	0.8324107
MYBPH	MYBPH	     4608.1	     4608.4	0.000785600	0.8324107
CHI3L1	CHI3L1	     1116.1	     1116.4	0.000785600	0.8324107
CHIT1	CHIT1	     1118.1	     1118.4	0.000785600	0.8324107
BTG2	BTG2	     7832.1	     7832.4	0.000785600	0.8324107
FMOD	FMOD	     2331.1	     2331.4	0.000785600	0.8324107
PRELP	PRELP	     5549.1	     5549.4	0.000785600	0.8324107
OPTC	OPTC	    26254.1	    26254.4	0.000785600	0.8324107
ATP2B4	ATP2B4	      493.1	      493.4	0.000785600	0.8324107
LAX1	LAX1	    54900.1	    54900.4	0.000785600	0.8324107
PPP1R15B	PPP1R15B	    84919.1	    84919.4	0.000785600	0.8324107
PIK3C2B	PIK3C2B	     5287.1	     5287.4	0.000785600	0.8324107
KCNH1	KCNH1	     3756.1	     3756.4	0.000865463	1.82646e-05
MTMR11	MTMR11	    10903.1	    10903.4	0.001175556	1.82646e-05
OTUD7B	OTUD7B	    56957.1	    56957.4	0.001175556	1.82646e-05
VPS45	VPS45	    11311.1	    11311.4	0.001175556	1.82646e-05
PLEKHO1	PLEKHO1	    51177.1	    51177.4	0.001175556	1.82646e-05
TARS2	TARS2	    80222.1	    80222.4	0.001175556	1.82646e-05
ECM1	ECM1	     1893.1	     1893.4	0.001175556	1.82646e-05
GOLPH3L	GOLPH3L	    55204.1	    55204.4	0.001175556	1.82646e-05
HORMAD1	HORMAD1	    84072.1	    84072.4	0.001175556	1.82646e-05
CTSS	CTSS	     1520.1	     1520.4	0.001175556	1.82646e-05
CTSK	CTSK	     1513.1	     1513.4	0.001175556	1.82646e-05
ARNT	ARNT	      405.1	      405.4	0.001175556	1.82646e-05
SETDB1	SETDB1	     9869.1	     9869.4	0.001175556	1.82646e-05
CERS2	CERS2	    29956.1	    29956.4	0.001175556	1.82646e-05
ANXA9	ANXA9	     8416.1	     8416.4	0.001175556	1.82646e-05
BNIPL	BNIPL	   149428.1	   149428.4	0.001175556	1.82646e-05
C1orf56	C1orf56	    54964.1	    54964.4	0.001175556	1.82646e-05
CDC42SE1	CDC42SE1	    56882.1	    56882.4	0.001175556	1.82646e-05
MLLT11	MLLT11	    10962.1	    10962.4	0.001175556	1.82646e-05
GABPB2	GABPB2	   126626.1	   126626.4	0.001175556	1.82646e-05
SEMA6C	SEMA6C	    10500.1	    10500.4	0.001175556	1.82646e-05
LYSMD1	LYSMD1	   388695.1	   388695.4	0.001175556	1.82646e-05
SCNM1	SCNM1	    79005.1	    79005.4	0.001175556	1.82646e-05
TNFAIP8L2	TNFAIP8L2	    79626.1	    79626.4	0.001175556	1.82646e-05
VPS72	VPS72	     6944.1	     6944.4	0.001175556	1.82646e-05
PIP5K1A	PIP5K1A	     8394.1	     8394.4	0.001175556	1.82646e-05
PSMD4	PSMD4	     5710.1	     5710.4	0.001175556	1.82646e-05
ZNF687	ZNF687	    57592.1	    57592.4	0.001175556	1.82646e-05
PI4KB	PI4KB	     5298.1	     5298.4	0.001175556	1.82646e-05
RFX5	RFX5	     5993.1	     5993.4	0.001175556	1.82646e-05
SOX13	SOX13	     9580.1	     9580.4	0.001175556	1.82646e-05
ETNK2	ETNK2	    55224.1	    55224.4	0.001175556	1.82646e-05
REN	REN	     5972.1	     5972.4	0.001175556	1.82646e-05
KISS1	KISS1	     3814.1	     3814.4	0.001175556	1.82646e-05
GOLT1A	GOLT1A	   127845.1	   127845.4	0.001175556	1.82646e-05
PLEKHA6	PLEKHA6	    22874.1	    22874.4	0.001175556	1.82646e-05
PLXNA2	PLXNA2	     5362.1	     5362.4	0.001175556	1.82646e-05
RCOR3	RCOR3	    55758.1	    55758.4	0.001175556	1.82646e-05
TRAF5	TRAF5	     7188.1	     7188.4	0.001175556	1.82646e-05
LINC00467	LINC00467	    84791.1	    84791.4	0.001175556	1.82646e-05
RD3	RD3	   343035.1	   343035.4	0.001175556	1.82646e-05
SLC30A1	SLC30A1	     7779.1	     7779.4	0.001175556	1.82646e-05
VASH2	VASH2	    79805.1	    79805.4	0.001175556	1.82646e-05
SNORD60	SNORD60	    26788.1	    26788.4	0.001732005	1.82646e-05
ZBED6	ZBED6	100381270.1	100381270.4	0.001732005	1.82646e-05
ZC3H11A	ZC3H11A	     9877.1	     9877.4	0.001732005	1.82646e-05
SNRPE	SNRPE	     6635.1	     6635.4	0.001732005	1.82646e-05
LINC00303	LINC00303	   284573.1	   284573.4	0.001732005	1.82646e-05
MDM4	MDM4	     4194.1	     4194.4	0.001732005	1.82646e-05
RNA5SP74	RNA5SP74	100873308.1	100873308.4	0.001732005	1.82646e-05
LRRN2	LRRN2	    10446.1	    10446.4	0.001732005	1.82646e-05
NFASC	NFASC	    23114.1	    23114.4	0.001732005	1.82646e-05
CNTN2	CNTN2	     6900.1	     6900.4	0.001732005	1.82646e-05
TMEM81	TMEM81	   388730.1	   388730.4	0.001732005	1.82646e-05
RBBP5	RBBP5	     5929.1	     5929.4	0.001732005	1.82646e-05
DSTYK	DSTYK	    25778.1	    25778.4	0.001732005	1.82646e-05
TMCC2	TMCC2	     9911.1	     9911.4	0.001732005	1.82646e-05
NUAK2	NUAK2	    81788.1	    81788.4	0.001732005	1.82646e-05
KLHDC8A	KLHDC8A	    55220.1	    55220.4	0.001732005	1.82646e-05
ELK4	ELK4	     2005.1	     2005.4	0.001732005	1.82646e-05
AVPR1B	AVPR1B	      553.1	      553.4	0.001732005	1.82646e-05
CTSE	CTSE	     1510.1	     1510.4	0.001732005	1.82646e-05
SRGAP2	SRGAP2	    23380.1	    23380.4	0.001732005	1.82646e-05
IKBKE	IKBKE	     9641.1	     9641.4	0.001732005	1.82646e-05
C1orf147	C1orf147	   574431.1	   574431.4	0.001732005	1.82646e-05
RASSF5	RASSF5	    83593.1	    83593.4	0.001732005	1.82646e-05
EIF2D	EIF2D	     1939.1	     1939.4	0.001732005	1.82646e-05
DYRK3	DYRK3	     8444.1	     8444.4	0.001732005	1.82646e-05
MAPKAPK2	MAPKAPK2	     9261.1	     9261.4	0.001732005	1.82646e-05
IL10	IL10	     3586.1	     3586.4	0.001732005	1.82646e-05
IL19	IL19	    29949.1	    29949.4	0.001732005	1.82646e-05
IL20	IL20	    50604.1	    50604.4	0.001732005	1.82646e-05
IL24	IL24	    11009.1	    11009.4	0.001732005	1.82646e-05
PIGR	PIGR	     5284.1	     5284.4	0.001732005	1.82646e-05
FCAMR	FCAMR	    83953.1	    83953.4	0.001732005	1.82646e-05
C1orf116	C1orf116	    79098.1	    79098.4	0.001732005	1.82646e-05
PFKFB2	PFKFB2	     5208.1	     5208.4	0.001732005	1.82646e-05
C4BPB	C4BPB	      725.1	      725.4	0.001732005	1.82646e-05
C4BPA	C4BPA	      722.1	      722.4	0.001732005	1.82646e-05
CD55	CD55	     1604.1	     1604.4	0.001732005	1.82646e-05
CR2	CR2	     1380.1	     1380.4	0.001732005	1.82646e-05
CR1	CR1	     1378.1	     1378.4	0.001732005	1.82646e-05
CR1L	CR1L	     1379.1	     1379.4	0.001732005	1.82646e-05
CD46	CD46	     4179.1	     4179.4	0.001732005	1.82646e-05
CD34	CD34	      947.1	      947.4	0.001732005	1.82646e-05
NEK2	NEK2	     4751.1	     4751.4	0.001732005	1.82646e-05
LPGAT1	LPGAT1	     9926.1	     9926.4	0.001732005	1.82646e-05
NOTCH2	NOTCH2	     4853.1	     4853.4	0.002272586	1.82646e-05
SV2A	SV2A	     9900.1	     9900.4	0.002272586	1.82646e-05
LEMD1	LEMD1	    93273.1	    93273.4	0.002512795	1.82646e-05
CDK18	CDK18	     5129.1	     5129.4	0.002512795	1.82646e-05
SLC45A3	SLC45A3	    85414.1	    85414.4	0.002512795	1.82646e-05
NUCKS1	NUCKS1	    64710.1	    64710.4	0.002512795	1.82646e-05
SLC41A1	SLC41A1	   254428.1	   254428.4	0.002512795	1.82646e-05
PM20D1	PM20D1	   148811.1	   148811.4	0.002512795	1.82646e-05
SLC26A9	SLC26A9	   115019.1	   115019.4	0.002512795	1.82646e-05
FAM72A	FAM72A	   729533.1	   729533.4	0.002512795	1.82646e-05
MIR205HG	MIR205HG	   642587.1	   642587.4	0.002512795	1.82646e-05
CAMK1G	CAMK1G	    57172.1	    57172.4	0.002512795	1.82646e-05
LAMB3	LAMB3	     3914.1	     3914.4	0.002512795	1.82646e-05
G0S2	G0S2	    50486.1	    50486.4	0.002512795	1.82646e-05
HSD11B1	HSD11B1	     3290.1	     3290.4	0.002512795	1.82646e-05
TRAF3IP3	TRAF3IP3	    80342.1	    80342.4	0.002512795	1.82646e-05
SYT14	SYT14	   255928.1	   255928.4	0.002512795	1.82646e-05
SERTAD4	SERTAD4	    56256.1	    56256.4	0.002512795	1.82646e-05
HHAT	HHAT	    55733.1	    55733.4	0.002512795	1.82646e-05
PPP2R5A	PPP2R5A	     5525.1	     5525.4	0.002512795	1.82646e-05
SNORA16B	SNORA16B	   692157.1	   692157.4	0.002512795	1.82646e-05
TMEM206	TMEM206	    55248.1	    55248.4	0.002512795	1.82646e-05
NENF	NENF	    29937.1	    29937.4	0.002512795	1.82646e-05
ATF3	ATF3	      467.1	      467.4	0.002512795	1.82646e-05
FAM71A	FAM71A	   149647.1	   149647.4	0.002512795	1.82646e-05
BATF3	BATF3	    55509.1	    55509.4	0.002512795	1.82646e-05
NSL1	NSL1	    25936.1	    25936.4	0.002512795	1.82646e-05
TATDN3	TATDN3	   128387.1	   128387.4	0.002512795	1.82646e-05
FLVCR1	FLVCR1	    28982.1	    28982.4	0.002512795	1.82646e-05
ANGEL2	ANGEL2	    90806.1	    90806.4	0.002512795	1.82646e-05
RPS6KC1	RPS6KC1	    26750.1	    26750.4	0.002512795	1.82646e-05
ACP6	ACP6	    51205.1	    51205.4	0.003292210	1.82646e-05
ANKRD34A	ANKRD34A	   284615.1	   284615.4	0.003292210	1.82646e-05
ANKRD35	ANKRD35	   148741.1	   148741.4	0.003292210	1.82646e-05
BCL9	BCL9	      607.1	      607.4	0.003292210	1.82646e-05
BOLA1	BOLA1	    51027.1	    51027.4	0.003292210	1.82646e-05
CD160	CD160	    11126.1	    11126.4	0.003292210	1.82646e-05
CHD1L	CHD1L	     9557.1	     9557.4	0.003292210	1.82646e-05
FAM72B	FAM72B	   653820.1	   653820.4	0.003292210	1.82646e-05
FAM72C	FAM72C	   554282.1	   554282.4	0.003292210	1.82646e-05
FAM72D	FAM72D	   728833.1	   728833.4	0.003292210	1.82646e-05
FCGR1A	FCGR1A	     2209.1	     2209.4	0.003292210	1.82646e-05
FCGR1B	FCGR1B	     2210.1	     2210.4	0.003292210	1.82646e-05
FMO5	FMO5	     2330.1	     2330.4	0.003292210	1.82646e-05
GJA5	GJA5	     2702.1	     2702.4	0.003292210	1.82646e-05
GJA8	GJA8	     2703.1	     2703.4	0.003292210	1.82646e-05
GNRHR2	GNRHR2	   114814.1	   114814.4	0.003292210	1.82646e-05
GPR89A	GPR89A	   653519.1	   653519.4	0.003292210	1.82646e-05
GPR89B	GPR89B	    51463.1	    51463.4	0.003292210	1.82646e-05
HIST2H2AA3	HIST2H2AA3	     8337.1	     8337.4	0.003292210	1.82646e-05
HIST2H2AA4	HIST2H2AA4	   723790.1	   723790.4	0.003292210	1.82646e-05
HIST2H2AB	HIST2H2AB	   317772.1	   317772.4	0.003292210	1.82646e-05
HIST2H2AC	HIST2H2AC	     8338.1	     8338.4	0.003292210	1.82646e-05
HIST2H2BA	HIST2H2BA	   337875.1	   337875.4	0.003292210	1.82646e-05
HIST2H2BE	HIST2H2BE	     8349.1	     8349.4	0.003292210	1.82646e-05
HIST2H2BF	HIST2H2BF	   440689.1	   440689.4	0.003292210	1.82646e-05
HIST2H3A	HIST2H3A	   333932.1	   333932.4	0.003292210	1.82646e-05
HIST2H3C	HIST2H3C	   126961.1	   126961.4	0.003292210	1.82646e-05
HIST2H3D	HIST2H3D	   653604.1	   653604.4	0.003292210	1.82646e-05
HIST2H4A	HIST2H4A	     8370.1	     8370.4	0.003292210	1.82646e-05
HIST2H4B	HIST2H4B	   554313.1	   554313.4	0.003292210	1.82646e-05
HYDIN2	HYDIN2	100288805.1	100288805.4	0.003292210	1.82646e-05
ITGA10	ITGA10	     8515.1	     8515.4	0.003292210	1.82646e-05
LINC00623	LINC00623	   728855.1	   728855.4	0.003292210	1.82646e-05
LINC00624	LINC00624	100289211.1	100289211.4	0.003292210	1.82646e-05
LIX1L	LIX1L	   128077.1	   128077.4	0.003292210	1.82646e-05
NBPF10	NBPF10	100132406.1	100132406.4	0.003292210	1.82646e-05
NBPF11	NBPF11	   200030.1	   200030.4	0.003292210	1.82646e-05
NBPF12	NBPF12	   149013.1	   149013.4	0.003292210	1.82646e-05
NBPF14	NBPF14	    25832.1	    25832.4	0.003292210	1.82646e-05
NBPF15	NBPF15	   284565.1	   284565.4	0.003292210	1.82646e-05
NBPF20	NBPF20	100288142.1	100288142.4	0.003292210	1.82646e-05
NBPF8	NBPF8	   728841.1	   728841.4	0.003292210	1.82646e-05
NBPF9	NBPF9	   400818.1	   400818.4	0.003292210	1.82646e-05
NOTCH2NL	NOTCH2NL	   388677.1	   388677.4	0.003292210	1.82646e-05
NUDT17	NUDT17	   200035.1	   200035.4	0.003292210	1.82646e-05
PDE4DIP	PDE4DIP	     9659.1	     9659.4	0.003292210	1.82646e-05
PDZK1	PDZK1	     5174.1	     5174.4	0.003292210	1.82646e-05
PEX11B	PEX11B	     8799.1	     8799.4	0.003292210	1.82646e-05
PIAS3	PIAS3	    10401.1	    10401.4	0.003292210	1.82646e-05
POLR3C	POLR3C	    10623.1	    10623.4	0.003292210	1.82646e-05
POLR3GL	POLR3GL	    84265.1	    84265.4	0.003292210	1.82646e-05
PPIAL4C	PPIAL4C	   653598.1	   653598.4	0.003292210	1.82646e-05
PPIAL4D	PPIAL4D	   645142.1	   645142.4	0.003292210	1.82646e-05
PPIAL4G	PPIAL4G	   644591.1	   644591.4	0.003292210	1.82646e-05
PRKAB2	PRKAB2	     5565.1	     5565.4	0.003292210	1.82646e-05
RBM8A	RBM8A	     9939.1	     9939.4	0.003292210	1.82646e-05
RNF115	RNF115	    27246.1	    27246.4	0.003292210	1.82646e-05
SEC22B	SEC22B	     9554.1	     9554.4	0.003292210	1.82646e-05
SRGAP2B	SRGAP2B	   647135.1	   647135.4	0.003292210	1.82646e-05
TXNIP	TXNIP	    10628.1	    10628.4	0.003292210	1.82646e-05
EPRS	EPRS	     2058.1	     2058.4	0.003292210	1.82646e-05
INTS7	INTS7	    25896.1	    25896.4	0.003590118	1.82646e-05
DTL	DTL	    51514.1	    51514.4	0.003590118	1.82646e-05
MIR3122	MIR3122	100422947.1	100422947.4	0.003590118	1.82646e-05
PROX1	PROX1	     5629.1	     5629.4	0.004696381	1.82646e-05
SMYD2	SMYD2	    56950.1	    56950.4	0.004696381	1.82646e-05
PTPN14	PTPN14	     5784.1	     5784.4	0.004696381	1.82646e-05
CENPF	CENPF	     1063.1	     1063.4	0.004696381	1.82646e-05
KCNK2	KCNK2	     3776.1	     3776.4	0.004696381	1.82646e-05
KCTD3	KCTD3	    51133.1	    51133.4	0.004696381	1.82646e-05
USH2A	USH2A	     7399.1	     7399.4	0.004696381	1.82646e-05
TLR5	TLR5	     7100.1	     7100.4	0.004696381	1.82646e-05
CAPN9	CAPN9	    10753.1	    10753.4	0.005051856	1.82646e-05
CEP170	CEP170	     9859.1	     9859.4	0.005051856	1.82646e-05
SDCCAG8	SDCCAG8	    10806.1	    10806.4	0.005051856	1.82646e-05
MIR4677	MIR4677	100616343.1	100616343.4	0.005051856	1.82646e-05
AKT3	AKT3	    10000.1	    10000.4	0.005051856	1.82646e-05
ZBTB18	ZBTB18	    10472.1	    10472.4	0.005051856	1.82646e-05
C1orf100	C1orf100	   200159.1	   200159.4	0.005051856	1.82646e-05
ADSS	ADSS	      159.1	      159.4	0.005051856	1.82646e-05
DESI2	DESI2	    51029.1	    51029.4	0.005051856	1.82646e-05
COX20	COX20	   116228.1	   116228.4	0.005051856	1.82646e-05
HNRNPU	HNRNPU	     3192.1	     3192.4	0.005051856	1.82646e-05
EFCAB2	EFCAB2	    84288.1	    84288.4	0.005051856	1.82646e-05
KIF26B	KIF26B	    55083.1	    55083.4	0.005051856	1.82646e-05
SMYD3	SMYD3	    64754.1	    64754.4	0.005051856	1.82646e-05
AHCTF1	AHCTF1	    25909.1	    25909.4	0.005051856	1.82646e-05
CNST	CNST	   163882.1	   163882.4	0.005051856	1.82646e-05
SCCPDH	SCCPDH	    51097.1	    51097.4	0.005051856	1.82646e-05
TFB2M	TFB2M	    64216.1	    64216.4	0.005051856	1.82646e-05
